s_code,s_name,d_name,c_name,enroll12,num_tst_takr,avg_scr_read,avg_scr_eng,avg_scr_math,avg_scr_sci,num_ge21,pct_ge21,pct_tst_takr
130856.0,Luis Valdez Leadership Academy,East Side Union High,Santa Clara,102.0,22.0,17.0,15.0,15.0,15.0,2.0,0.0909,0.216
3634680.0,Pacific High,San Bernardino City Unified,San Bernardino,263.0,77.0,16.0,16.0,17.0,17.0,7.0,0.0909,0.293
126516.0,Linda Esperanza Marquez High A Huntington Park Institute of Applied Medicine,Los Angeles Unified,Los Angeles,144.0,88.0,16.0,16.0,17.0,17.0,8.0,0.0909,0.611
1932128.0,Crenshaw Science Technology Engineering Math and Medicine Magnet,Los Angeles Unified,Los Angeles,216.0,33.0,16.0,14.0,15.0,15.0,3.0,0.0909,0.153
2730174.0,Greenfield High,South Monterey County Joint Union High,Monterey,268.0,53.0,17.0,15.0,16.0,16.0,5.0,0.0943,0.198
131763.0,California School for the Deaf-Fremont,California School for the Deaf-Fremont (State Special Schl),Alameda,81.0,21.0,16.0,13.0,17.0,17.0,2.0,0.09519999999999999,0.259
134197.0,Aspire East Palo Alto Charter,Ravenswood City Elementary,San Mateo,20.0,31.0,16.0,14.0,15.0,15.0,3.0,0.0968,1.55
1030121.0,Firebaugh High,Firebaugh-Las Deltas Unified,Fresno,167.0,31.0,16.0,15.0,17.0,17.0,3.0,0.0968,0.186
127894.0,Valor Academy High,Los Angeles Unified,Los Angeles,122.0,82.0,15.0,15.0,17.0,17.0,8.0,0.09759999999999999,0.672
1934231.0,Inglewood High,Inglewood Unified,Los Angeles,176.0,60.0,16.0,16.0,16.0,16.0,6.0,0.1,0.341
124511.0,Performing Arts Community at Diego Rivera Learning Complex,Los Angeles Unified,Los Angeles,125.0,20.0,16.0,14.0,15.0,15.0,2.0,0.1,0.16
126474.0,Hilda L. Solis Learning Academy School of Technology Business and Education,Los Angeles Unified,Los Angeles,67.0,20.0,17.0,16.0,18.0,18.0,2.0,0.1,0.299
132100.0,Aspire Richmond Ca. College Preparatory Academy,West Contra Costa Unified,Contra Costa,50.0,59.0,17.0,16.0,17.0,17.0,6.0,0.1017,1.18
1996313.0,Animo Leadership High,Lennox,Los Angeles,153.0,127.0,16.0,15.0,17.0,17.0,13.0,0.1024,0.83
102541.0,New Designs Charter,Los Angeles Unified,Los Angeles,86.0,68.0,17.0,16.0,17.0,17.0,7.0,0.10289999999999999,0.791
130666.0,Aspire Lionel Wilson College Preparatory Academy,Oakland Unified,Alameda,53.0,48.0,15.0,14.0,15.0,15.0,5.0,0.1042,0.906
119610.0,Gompers Preparatory Academy,San Diego Unified,San Diego,125.0,114.0,16.0,15.0,16.0,16.0,12.0,0.10529999999999999,0.912
120758.0,Jurupa Hills High,Fontana Unified,San Bernardino,466.0,424.0,16.0,14.0,16.0,16.0,45.0,0.1061,0.91
111641.0,Alliance Ouchi-O'Donovan 6-12 Complex,Los Angeles Unified,Los Angeles,130.0,148.0,15.0,14.0,16.0,16.0,16.0,0.1081,1.138
111492.0,Alliance Patti And Peter Neuwirth Leadership Academy,Los Angeles Unified,Los Angeles,131.0,164.0,16.0,14.0,16.0,16.0,18.0,0.10980000000000001,1.252
110189.0,McClymonds High,Oakland Unified,Alameda,77.0,45.0,14.0,13.0,14.0,14.0,5.0,0.11109999999999999,0.584
115725.0,Lifeline Education Charter,Compton Unified,Los Angeles,59.0,36.0,16.0,14.0,15.0,15.0,4.0,0.11109999999999999,0.61
122341.0,Esteban Torres East LA Performing Arts Magnet,Los Angeles Unified,Los Angeles,85.0,27.0,15.0,14.0,16.0,16.0,3.0,0.11109999999999999,0.318
133272.0,PUC Triumph Charter Academy and PUC Triumph Charter High,Los Angeles Unified,Los Angeles,116.0,89.0,16.0,15.0,17.0,17.0,10.0,0.1124,0.767
121293.0,Alliance Tennenbaum Family Technology High,Los Angeles Unified,Los Angeles,89.0,89.0,15.0,14.0,16.0,16.0,10.0,0.1124,1.0
112128.0,Aspire Ollin University Preparatory Academy,Los Angeles County Office of Education,Los Angeles,118.0,133.0,16.0,16.0,17.0,17.0,15.0,0.1128,1.127
131128.0,Da Vinci Communications,Wiseburn Unified,Los Angeles,94.0,44.0,17.0,16.0,17.0,17.0,5.0,0.11359999999999999,0.468
117069.0,Helen Bernstein High,Los Angeles Unified,Los Angeles,124.0,34.0,15.0,14.0,15.0,15.0,4.0,0.1176,0.274
1034214.0,McLane High,Fresno Unified,Fresno,366.0,51.0,17.0,15.0,17.0,17.0,6.0,0.1176,0.139
5433230.0,Orosi High,Cutler-Orosi Joint Unified,Tulare,237.0,85.0,17.0,15.0,17.0,17.0,10.0,0.1176,0.359
106435.0,Camino Nuevo Charter High,Los Angeles Unified,Los Angeles,86.0,34.0,17.0,16.0,15.0,15.0,4.0,0.1176,0.395
3630555.0,Fontana A. B. Miller High,Fontana Unified,San Bernardino,507.0,447.0,16.0,14.0,16.0,16.0,53.0,0.1186,0.882
2433001.0,Le Grand High,Le Grand Union High,Merced,95.0,33.0,17.0,15.0,17.0,17.0,4.0,0.12119999999999999,0.347
1935048.0,Leuzinger High,Centinela Valley Union High,Los Angeles,415.0,33.0,18.0,17.0,17.0,17.0,4.0,0.12119999999999999,0.08
102103.0,Jordan (June) School for Equity,San Francisco Unified,San Francisco,65.0,33.0,16.0,14.0,15.0,15.0,4.0,0.12119999999999999,0.508
101477.0,Leadership Public Schools: Richmond,West Contra Costa Unified,Contra Costa,149.0,148.0,17.0,15.0,16.0,16.0,18.0,0.1216,0.993
5430251.0,Granite Hills High,Porterville Unified,Tulare,302.0,41.0,17.0,16.0,18.0,18.0,5.0,0.122,0.136
100255.0,Desert Mirage High,Coachella Valley Unified,Riverside,459.0,97.0,17.0,16.0,17.0,17.0,12.0,0.12369999999999999,0.211
106849.0,Animo Pat Brown,Los Angeles Unified,Los Angeles,131.0,120.0,15.0,15.0,16.0,16.0,15.0,0.125,0.916
1933241.0,Gardena Senior High,Los Angeles Unified,Los Angeles,279.0,24.0,18.0,17.0,17.0,17.0,3.0,0.125,0.086
109447.0,Santee Education Complex,Los Angeles Unified,Los Angeles,384.0,24.0,18.0,16.0,17.0,17.0,3.0,0.125,0.062
1032507.0,Fresno High,Fresno Unified,Fresno,442.0,110.0,17.0,16.0,17.0,17.0,14.0,0.1273,0.249
110965.0,Madera South High,Madera Unified,Madera,621.0,141.0,17.0,15.0,17.0,17.0,18.0,0.1277,0.227
1032911.0,Herbert Hoover High,Fresno Unified,Fresno,360.0,31.0,17.0,15.0,17.0,17.0,4.0,0.129,0.086
1930924.0,Belmont Senior High,Los Angeles Unified,Los Angeles,206.0,31.0,17.0,15.0,16.0,16.0,4.0,0.129,0.15
126060.0,Leroy Greene Academy,Natomas Unified,Sacramento,67.0,69.0,17.0,16.0,17.0,17.0,9.0,0.1304,1.03
1937424.0,Theodore Roosevelt Senior High,Los Angeles Unified,Los Angeles,306.0,68.0,16.0,15.0,16.0,16.0,9.0,0.1324,0.222
3630902.0,Henry J. Kaiser High,Fontana Unified,San Bernardino,516.0,467.0,16.0,14.0,16.0,16.0,63.0,0.1349,0.905
124941.0,Alliance Margaret M. Bloomfield Technology Academy High,Los Angeles Unified,Los Angeles,114.0,139.0,17.0,16.0,16.0,16.0,19.0,0.1367,1.219
1035575.0,Riverdale High,Riverdale Joint Unified,Fresno,124.0,50.0,16.0,15.0,18.0,18.0,7.0,0.14,0.403
735902.0,Richmond High,West Contra Costa Unified,Contra Costa,386.0,70.0,18.0,16.0,17.0,17.0,10.0,0.1429,0.181
101196.0,ICEF View Park Preparatory High,Los Angeles Unified,Los Angeles,120.0,21.0,18.0,17.0,16.0,16.0,3.0,0.1429,0.175
3335973.0,Perris High,Perris Union High,Riverside,512.0,152.0,17.0,16.0,17.0,17.0,22.0,0.1447,0.297
124933.0,PUC Early College Academy for Leaders and Scholars (ECALS),Los Angeles Unified,Los Angeles,81.0,68.0,15.0,15.0,17.0,17.0,10.0,0.1471,0.84
109538.0,Marco Antonio Firebaugh High,Lynwood Unified,Los Angeles,357.0,68.0,18.0,17.0,17.0,17.0,10.0,0.1471,0.19
108894.0,Alliance Judy Ivie Burton Technology Academy High,Los Angeles Unified,Los Angeles,138.0,162.0,16.0,16.0,17.0,17.0,24.0,0.1481,1.174
133298.0,PUC CALS Middle School and Early College High,Los Angeles Unified,Los Angeles,58.0,52.0,16.0,16.0,17.0,17.0,8.0,0.15380000000000002,0.897
108191.0,Summit High,Fontana Unified,San Bernardino,556.0,512.0,17.0,15.0,17.0,17.0,79.0,0.1543,0.921
127217.0,Alliance Alice M. Baxter College-Ready High,Los Angeles Unified,Los Angeles,61.0,77.0,17.0,16.0,18.0,18.0,12.0,0.1558,1.262
1934157.0,Huntington Park Senior High,Los Angeles Unified,Los Angeles,301.0,44.0,16.0,16.0,17.0,17.0,7.0,0.1591,0.146
121467.0,Aspire Alexander Twilight Secondary Academy,San Juan Unified,Sacramento,36.0,44.0,16.0,14.0,16.0,16.0,7.0,0.1591,1.222
1930528.0,Azusa High,Azusa Unified,Los Angeles,291.0,25.0,17.0,16.0,19.0,19.0,4.0,0.16,0.086
114025.0,Lincoln High,San Diego Unified,San Diego,364.0,81.0,18.0,17.0,18.0,18.0,13.0,0.1605,0.223
126292.0,Reedley Middle College High,Kings Canyon Joint Unified,Fresno,34.0,31.0,17.0,16.0,17.0,17.0,5.0,0.1613,0.912
1933951.0,Hawthorne High,Centinela Valley Union High,Los Angeles,498.0,124.0,18.0,17.0,17.0,17.0,20.0,0.1613,0.249
1939859.0,Woodrow Wilson Senior High,Los Angeles Unified,Los Angeles,317.0,68.0,18.0,17.0,18.0,18.0,11.0,0.1618,0.215
3834082.0,Mission High,San Francisco Unified,San Francisco,324.0,98.0,17.0,15.0,16.0,16.0,16.0,0.16329999999999997,0.302
1933175.0,Ganesha High,Pomona Unified,Los Angeles,207.0,67.0,17.0,16.0,17.0,17.0,11.0,0.1642,0.324
105858.0,Pajaro Valley High,Pajaro Valley Unified,Santa Cruz,294.0,71.0,18.0,16.0,18.0,18.0,12.0,0.16899999999999998,0.241
1939479.0,WESM Health/Sports Medicine,Los Angeles Unified,Los Angeles,182.0,35.0,18.0,17.0,18.0,18.0,6.0,0.1714,0.192
124883.0,Animo College Preparatory Academy,Los Angeles Unified,Los Angeles,128.0,35.0,16.0,17.0,18.0,18.0,6.0,0.1714,0.273
111583.0,Animo Jackie Robinson High,Los Angeles Unified,Los Angeles,148.0,58.0,17.0,15.0,17.0,17.0,10.0,0.1724,0.392
102038.0,Sacramento Charter High,Sacramento City Unified,Sacramento,151.0,144.0,17.0,16.0,17.0,17.0,25.0,0.1736,0.954
5430210.0,Farmersville High,Farmersville Unified,Tulare,170.0,46.0,18.0,16.0,17.0,17.0,8.0,0.1739,0.271
1933324.0,Garey High,Pomona Unified,Los Angeles,399.0,23.0,17.0,17.0,18.0,18.0,4.0,0.1739,0.058
5030879.0,Ceres High,Ceres Unified,Stanislaus,381.0,23.0,19.0,17.0,19.0,19.0,4.0,0.1739,0.06
3830403.0,Marshall (Thurgood) High,San Francisco Unified,San Francisco,104.0,23.0,16.0,14.0,17.0,17.0,4.0,0.1739,0.221
2730885.0,Gonzales High,Gonzales Unified,Monterey,182.0,63.0,17.0,17.0,17.0,17.0,11.0,0.1746,0.346
111500.0,Alliance Dr. Olga Mohan High,Los Angeles Unified,Los Angeles,101.0,80.0,16.0,16.0,17.0,17.0,14.0,0.175,0.792
1934926.0,Lawndale High,Centinela Valley Union High,Los Angeles,553.0,28.0,18.0,17.0,18.0,18.0,5.0,0.17859999999999998,0.051
124370.0,Cesar E. Chavez Learning Academies-Arts/Theatre/Entertain Mag,Los Angeles Unified,Los Angeles,87.0,39.0,17.0,16.0,17.0,17.0,7.0,0.1795,0.448
118497.0,Aspire Langston Hughes Academy,Stockton Unified,San Joaquin,83.0,94.0,17.0,16.0,17.0,17.0,17.0,0.1809,1.133
125450.0,Indian Springs High,San Bernardino City Unified,San Bernardino,382.0,110.0,17.0,16.0,17.0,17.0,20.0,0.1818,0.288
4437901.0,Watsonville High,Pajaro Valley Unified,Santa Cruz,455.0,110.0,17.0,16.0,18.0,18.0,20.0,0.1818,0.242
3930476.0,Venture Academy,San Joaquin County Office of Education,San Joaquin,266.0,22.0,18.0,17.0,18.0,18.0,4.0,0.1818,0.083
3834769.0,O'Connell (John) High,San Francisco Unified,San Francisco,99.0,38.0,17.0,16.0,18.0,18.0,7.0,0.18420000000000003,0.384
123257.0,Downtown College Prep - Alum Rock,Santa Clara County Office of Education,Santa Clara,61.0,38.0,17.0,16.0,17.0,17.0,7.0,0.18420000000000003,0.623
1933647.0,John H. Glenn High,Norwalk-La Mirada Unified,Los Angeles,314.0,43.0,16.0,16.0,17.0,17.0,8.0,0.18600000000000003,0.137
5431184.0,Dinuba High,Dinuba Unified,Tulare,423.0,96.0,18.0,16.0,19.0,19.0,18.0,0.1875,0.227
4335428.0,William C. Overfelt High,East Side Union High,Santa Clara,339.0,106.0,17.0,16.0,18.0,18.0,20.0,0.1887,0.313
3337136.0,Rubidoux High,Jurupa Unified,Riverside,350.0,74.0,17.0,17.0,18.0,18.0,14.0,0.1892,0.211
126136.0,Math and Science College Preparatory,Los Angeles Unified,Los Angeles,155.0,148.0,16.0,16.0,17.0,17.0,28.0,0.1892,0.955
3331071.0,Vista del Lago High,Moreno Valley Unified,Riverside,450.0,121.0,18.0,17.0,18.0,18.0,23.0,0.19010000000000002,0.269
119693.0,UCLA Community K-12,Los Angeles Unified,Los Angeles,91.0,21.0,18.0,16.0,18.0,18.0,4.0,0.1905,0.231
1995935.0,Cabrillo High,Long Beach Unified,Los Angeles,531.0,52.0,18.0,17.0,17.0,17.0,10.0,0.1923,0.098
109462.0,Maywood Academy High,Los Angeles Unified,Los Angeles,249.0,26.0,18.0,16.0,18.0,18.0,5.0,0.1923,0.104
3431012.0,Luther Burbank High,Sacramento City Unified,Sacramento,449.0,62.0,18.0,16.0,18.0,18.0,12.0,0.1935,0.138
1935436.0,Lynwood High,Lynwood Unified,Los Angeles,473.0,92.0,18.0,17.0,17.0,17.0,18.0,0.1957,0.195
3632742.0,Colton High,Colton Joint Unified,San Bernardino,445.0,71.0,18.0,17.0,18.0,18.0,14.0,0.1972,0.16
1996438.0,Environmental Charter High,Lawndale Elementary,Los Angeles,126.0,96.0,17.0,17.0,17.0,17.0,19.0,0.1979,0.762
6019715.0,Vaughn Next Century Learning Center,Los Angeles Unified,Los Angeles,157.0,35.0,18.0,17.0,18.0,18.0,7.0,0.2,0.223
3333192.0,Indio High,Desert Sands Unified,Riverside,517.0,45.0,18.0,17.0,18.0,18.0,9.0,0.2,0.087
108407.0,Eastside High,Antelope Valley Union High,Los Angeles,562.0,45.0,19.0,18.0,18.0,18.0,9.0,0.2,0.08
2730190.0,Soledad High,Soledad Unified,Monterey,374.0,69.0,18.0,16.0,18.0,18.0,14.0,0.2029,0.184
3330990.0,Coachella Valley High,Coachella Valley Unified,Riverside,607.0,88.0,18.0,16.0,18.0,18.0,18.0,0.2045,0.145
3638012.0,Victor Valley High,Victor Valley Union High,San Bernardino,425.0,39.0,18.0,17.0,18.0,18.0,8.0,0.2051,0.092
118224.0,Aspire Golden State College Preparatory Academy,Oakland Unified,Alameda,65.0,151.0,18.0,17.0,17.0,17.0,31.0,0.2053,2.323
1934470.0,Jordan High,Long Beach Unified,Los Angeles,606.0,107.0,17.0,16.0,18.0,18.0,22.0,0.20559999999999998,0.177
118885.0,Shadow Hills High,Desert Sands Unified,Riverside,528.0,34.0,18.0,17.0,18.0,18.0,7.0,0.2059,0.064
132027.0,University Preparatory Value High,Los Angeles Unified,Los Angeles,113.0,34.0,18.0,16.0,18.0,18.0,7.0,0.2059,0.301
1532290.0,East Bakersfield High,Kern High,Kern,533.0,34.0,19.0,17.0,18.0,18.0,7.0,0.2059,0.064
1937028.0,Pomona High,Pomona Unified,Los Angeles,270.0,58.0,18.0,18.0,18.0,18.0,12.0,0.2069,0.215
1933381.0,James A. Garfield Senior High,Los Angeles Unified,Los Angeles,581.0,269.0,18.0,17.0,17.0,17.0,56.0,0.2082,0.463
106831.0,Animo Venice Charter High,Los Angeles Unified,Los Angeles,132.0,86.0,17.0,16.0,17.0,17.0,18.0,0.20929999999999999,0.652
3036456.0,Valley High,Santa Ana Unified,Orange,466.0,66.0,18.0,17.0,18.0,18.0,14.0,0.2121,0.142
1937622.0,San Fernando Senior High,Los Angeles Unified,Los Angeles,458.0,75.0,18.0,17.0,18.0,18.0,16.0,0.2133,0.164
1930650.0,Phineas Banning Senior High,Los Angeles Unified,Los Angeles,545.0,89.0,19.0,17.0,18.0,18.0,19.0,0.21350000000000002,0.163
1030675.0,Sunnyside High,Fresno Unified,Fresno,620.0,120.0,18.0,17.0,18.0,18.0,26.0,0.2167,0.194
137646.0,Impact Academy of Arts & Technology,Hayward Unified,Alameda,102.0,23.0,18.0,18.0,18.0,18.0,5.0,0.21739999999999998,0.225
123141.0,Alliance Ted K. Tajima High,Los Angeles Unified,Los Angeles,59.0,110.0,17.0,16.0,17.0,17.0,24.0,0.2182,1.864
2430114.0,Delhi High,Delhi Unified,Merced,167.0,68.0,18.0,17.0,18.0,18.0,15.0,0.2206,0.407
108365.0,Segerstrom High,Santa Ana Unified,Orange,457.0,480.0,17.0,16.0,17.0,17.0,106.0,0.2208,1.05
1936467.0,Norwalk High,Norwalk-La Mirada Unified,Los Angeles,453.0,86.0,19.0,17.0,18.0,18.0,19.0,0.22089999999999999,0.19
1737006.0,Upper Lake High,Upper Lake Unified,Lake,74.0,18.0,18.0,16.0,17.0,17.0,4.0,0.22219999999999998,0.243
1930213.0,Antelope Valley High,Antelope Valley Union High,Los Angeles,454.0,18.0,21.0,18.0,19.0,19.0,4.0,0.22219999999999998,0.04
2430098.0,Golden Valley High,Merced Union High,Merced,397.0,45.0,18.0,16.0,18.0,18.0,10.0,0.22219999999999998,0.113
1996586.0,Animo Inglewood Charter High,Inglewood Unified,Los Angeles,145.0,99.0,18.0,17.0,18.0,18.0,22.0,0.22219999999999998,0.683
3036357.0,Santa Ana High,Santa Ana Unified,Orange,648.0,85.0,17.0,16.0,18.0,18.0,19.0,0.2235,0.131
101923.0,Roseland Charter,Roseland,Sonoma,147.0,89.0,17.0,16.0,18.0,18.0,20.0,0.22469999999999998,0.605
3630407.0,Hesperia High,Hesperia Unified,San Bernardino,445.0,40.0,20.0,18.0,18.0,18.0,9.0,0.225,0.09
2430601.0,Atwater High,Merced Union High,Merced,474.0,71.0,19.0,17.0,19.0,19.0,16.0,0.2254,0.15
100065.0,Oakland Unity High,Oakland Unified,Alameda,81.0,53.0,17.0,15.0,18.0,18.0,12.0,0.22640000000000002,0.654
2730109.0,Alisal High,Salinas Union High,Monterey,651.0,206.0,18.0,17.0,18.0,18.0,47.0,0.22820000000000001,0.316
1930825.0,Bell Gardens High,Montebello Unified,Los Angeles,653.0,175.0,18.0,17.0,19.0,19.0,40.0,0.2286,0.268
5631742.0,Channel Islands High,Oxnard Union High,Ventura,611.0,74.0,19.0,18.0,18.0,18.0,17.0,0.2297,0.121
3433471.0,Galt High,Galt Joint Union High,Sacramento,215.0,26.0,19.0,16.0,19.0,19.0,6.0,0.23079999999999998,0.121
124552.0,Applied Technology Center,Montebello Unified,Los Angeles,123.0,26.0,20.0,18.0,18.0,18.0,6.0,0.23079999999999998,0.211
1938307.0,South Gate Senior High,Los Angeles Unified,Los Angeles,528.0,224.0,18.0,17.0,18.0,18.0,52.0,0.2321,0.424
1133701.0,Hamilton High,Hamilton Unified,Glenn,86.0,30.0,18.0,18.0,19.0,19.0,7.0,0.23329999999999998,0.349
3337656.0,San Jacinto High,San Jacinto Unified,Riverside,574.0,30.0,19.0,19.0,18.0,18.0,7.0,0.23329999999999998,0.052
1936103.0,John Muir High,Pasadena Unified,Los Angeles,236.0,30.0,18.0,18.0,19.0,19.0,7.0,0.23329999999999998,0.127
3634482.0,Ontario High,Chaffey Joint Union High,San Bernardino,588.0,81.0,19.0,17.0,18.0,18.0,19.0,0.2346,0.138
1936228.0,Nogales High,Rowland Unified,Los Angeles,433.0,68.0,19.0,17.0,19.0,19.0,16.0,0.2353,0.157
119503.0,Everest Public High,Sequoia Union High,San Mateo,86.0,51.0,19.0,17.0,19.0,19.0,12.0,0.2353,0.593
122606.0,PUC Lakeview Charter High,Los Angeles Unified,Los Angeles,100.0,93.0,18.0,17.0,17.0,17.0,22.0,0.2366,0.93
5235106.0,Los Molinos High,Los Molinos Unified,Tehama,37.0,38.0,17.0,15.0,17.0,17.0,9.0,0.2368,1.027
3735313.0,Orange Glen High,Escondido Union High,San Diego,497.0,101.0,19.0,18.0,19.0,19.0,24.0,0.2376,0.203
102236.0,Inderkum High,Natomas Unified,Sacramento,471.0,463.0,18.0,16.0,17.0,17.0,110.0,0.2376,0.983
3732997.0,Hoover High,San Diego Unified,San Diego,489.0,206.0,18.0,17.0,18.0,18.0,49.0,0.2379,0.421
3633005.0,Eisenhower Senior High,Rialto Unified,San Bernardino,524.0,63.0,18.0,16.0,18.0,18.0,15.0,0.23809999999999998,0.12
2730034.0,North Monterey County High,North Monterey County Unified,Monterey,297.0,42.0,19.0,17.0,20.0,20.0,10.0,0.23809999999999998,0.141
3035821.0,Saddleback High,Santa Ana Unified,Orange,383.0,109.0,18.0,16.0,18.0,18.0,26.0,0.23850000000000002,0.285
3030608.0,Middle College High,Santa Ana Unified,Orange,86.0,79.0,19.0,17.0,19.0,19.0,19.0,0.24050000000000002,0.919
1933043.0,Benjamin Franklin Senior High,Los Angeles Unified,Los Angeles,277.0,108.0,18.0,17.0,18.0,18.0,26.0,0.2407,0.39
6116750.0,PUC Community Charter Middle and PUC Community Charter Early College High,Los Angeles Unified,Los Angeles,89.0,83.0,17.0,16.0,18.0,18.0,20.0,0.24100000000000002,0.933
6061600.0,Sun Valley Magnet,Los Angeles Unified,Los Angeles,71.0,29.0,18.0,17.0,19.0,19.0,7.0,0.2414,0.408
1034990.0,Parlier High,Parlier Unified,Fresno,201.0,33.0,18.0,16.0,18.0,18.0,8.0,0.24239999999999998,0.164
112508.0,Bright Star Secondary Charter Academy,Los Angeles Unified,Los Angeles,117.0,45.0,18.0,17.0,19.0,19.0,11.0,0.2444,0.385
3033784.0,Loara High,Anaheim Union High,Orange,482.0,53.0,18.0,18.0,19.0,19.0,13.0,0.24530000000000002,0.11
3330008.0,La Sierra High,Alvord Unified,Riverside,418.0,61.0,18.0,18.0,19.0,19.0,15.0,0.2459,0.146
1930866.0,Bell Senior High,Los Angeles Unified,Los Angeles,575.0,178.0,18.0,17.0,18.0,18.0,44.0,0.24719999999999998,0.31
2535409.0,Modoc High,Modoc Joint Unified,Modoc,55.0,40.0,17.0,15.0,18.0,18.0,10.0,0.25,0.727
1534155.0,McFarland High,McFarland Unified,Kern,203.0,16.0,18.0,16.0,17.0,17.0,4.0,0.25,0.079
113159.0,Tahquitz High,Hemet Unified,Riverside,386.0,28.0,19.0,17.0,19.0,19.0,7.0,0.25,0.073
1632207.0,Corcoran High,Corcoran Joint Unified,Kings,169.0,40.0,18.0,17.0,19.0,19.0,10.0,0.25,0.237
1936624.0,Palmdale High,Antelope Valley Union High,Los Angeles,621.0,24.0,19.0,18.0,18.0,18.0,6.0,0.25,0.039
3033933.0,Los Amigos High,Garden Grove Unified,Orange,416.0,163.0,18.0,17.0,18.0,18.0,41.0,0.2515,0.392
3630787.0,Silverado High,Victor Valley Union High,San Bernardino,546.0,71.0,19.0,18.0,19.0,19.0,18.0,0.2535,0.13
1531672.0,Delano High,Delano Joint Union High,Kern,339.0,110.0,18.0,17.0,18.0,18.0,28.0,0.2545,0.324
3330214.0,Banning High,Banning Unified,Riverside,218.0,51.0,18.0,17.0,18.0,18.0,13.0,0.25489999999999996,0.234
1035310.0,Reedley High,Kings Canyon Joint Unified,Fresno,348.0,105.0,20.0,18.0,19.0,19.0,27.0,0.2571,0.302
2732170.0,King City High,South Monterey County Joint Union High,Monterey,221.0,35.0,19.0,19.0,19.0,19.0,9.0,0.2571,0.158
100602.0,Lennox Mathematics Science and Technology Academy,Lennox,Los Angeles,143.0,105.0,18.0,17.0,18.0,18.0,27.0,0.2571,0.734
1935998.0,Montebello High,Montebello Unified,Los Angeles,628.0,35.0,18.0,18.0,18.0,18.0,9.0,0.2571,0.056
117606.0,Alliance Leichtman-Levine Family Foundation Environmental Science High,Los Angeles Unified,Los Angeles,128.0,155.0,18.0,18.0,18.0,18.0,40.0,0.2581,1.211
106997.0,Orthopaedic Hospital,Los Angeles Unified,Los Angeles,168.0,69.0,18.0,17.0,19.0,19.0,18.0,0.2609,0.411
106567.0,Nova Academy Early College High,Santa Ana Unified,Orange,98.0,42.0,19.0,17.0,19.0,19.0,11.0,0.2619,0.429
1939701.0,Whittier High,Whittier Union High,Los Angeles,432.0,60.0,18.0,18.0,18.0,18.0,16.0,0.2667,0.139
5436282.0,Woodlake High,Woodlake Unified,Tulare,151.0,30.0,18.0,18.0,18.0,18.0,8.0,0.2667,0.199
123802.0,Health Careers Academy,Stockton Unified,San Joaquin,96.0,41.0,18.0,17.0,18.0,18.0,11.0,0.2683,0.427
4236030.0,Santa Maria High,Santa Maria Joint Union High,Santa Barbara,588.0,93.0,18.0,17.0,19.0,19.0,25.0,0.2688,0.158
126524.0,Linda Esperanza Marquez High B LIBRA Academy,Los Angeles Unified,Los Angeles,141.0,37.0,18.0,18.0,18.0,18.0,10.0,0.2703,0.262
116707.0,Encore Jr./Sr. High School for the Performing and Visual Arts,Hesperia Unified,San Bernardino,113.0,37.0,20.0,18.0,17.0,17.0,10.0,0.2703,0.327
132282.0,Ednovate - East College Prep,Los Angeles Unified,Los Angeles,79.0,85.0,19.0,19.0,19.0,19.0,23.0,0.2706,1.076
108936.0,Alliance Collins Family College-Ready High,Los Angeles Unified,Los Angeles,141.0,70.0,18.0,20.0,18.0,18.0,19.0,0.27140000000000003,0.496
3631082.0,Arroyo Valley High,San Bernardino City Unified,San Bernardino,565.0,51.0,19.0,17.0,18.0,18.0,14.0,0.27449999999999997,0.09
3330412.0,Jurupa Valley High,Jurupa Unified,Riverside,383.0,98.0,18.0,17.0,19.0,19.0,27.0,0.2755,0.256
1330133.0,Southwest High,Central Union High,Imperial,513.0,116.0,18.0,17.0,19.0,19.0,32.0,0.2759,0.226
3732062.0,Escondido High,Escondido Union High,San Diego,580.0,137.0,19.0,17.0,19.0,19.0,38.0,0.2774,0.236
107011.0,International Studies Learning Center at Legacy High School Complex,Los Angeles Unified,Los Angeles,84.0,36.0,19.0,18.0,18.0,18.0,10.0,0.2778,0.429
119669.0,Wonderful College Prep Academy,Kern County Office of Education,Kern,128.0,126.0,18.0,18.0,18.0,18.0,35.0,0.2778,0.984
3937406.0,Stagg Senior High,Stockton Unified,San Joaquin,368.0,18.0,19.0,18.0,19.0,19.0,5.0,0.2778,0.049
6061964.0,The O'Farrell Charter,San Diego Unified,San Diego,125.0,97.0,19.0,18.0,20.0,20.0,27.0,0.2784,0.776
2730166.0,Everett Alvarez High,Salinas Union High,Monterey,607.0,122.0,19.0,18.0,18.0,18.0,34.0,0.2787,0.201
3932100.0,Edison High,Stockton Unified,San Joaquin,525.0,25.0,19.0,17.0,18.0,18.0,7.0,0.28,0.048
